Image,TrueClass,PredictedClass,Confidence,Correct
_Field Ouro Branco 3_BM-179_1_DSCF10647.jpg,Empty,Empty,0.9834,True
_Field Ouro Branco 3_BM-179_1_DSCF10655.jpg,Empty,Empty,0.983,True
_Field Ouro Branco 3_BM-179_1_DSCF10704.jpg,Empty,Empty,0.9784,True
_Field Ouro Branco 3_BM-179_1_DSCF10779.jpg,Empty,Empty,0.9813,True
_Field Ouro Branco 3_BM-179_1_DSCF1088.jpg,Empty,Empty,0.9142,True
_Field Ouro Branco 3_BM-179_1_DSCF11149.jpg,Empty,Empty,0.9839,True
_Field Ouro Branco 3_BM-179_1_DSCF11427.jpg,Empty,Empty,0.9677,True
_Field Ouro Branco 3_BM-179_1_DSCF1476.jpg,Empty,Empty,0.9599,True
_Field Ouro Branco 3_BM-179_1_DSCF1611.jpg,Empty,Empty,0.9706,True
_Field Ouro Branco 3_BM-179_1_DSCF1948.jpg,Empty,Empty,0.9734,True
_Field Ouro Branco 3_BM-179_1_DSCF2016.jpg,Empty,Empty,0.9609,True
_Field Ouro Branco 3_BM-179_1_DSCF2196.jpg,Empty,Empty,0.9494,True
_Field Ouro Branco 3_BM-179_1_DSCF2253.jpg,Empty,Empty,0.9458,True
_Field Ouro Branco 3_BM-179_1_DSCF2365.jpg,Empty,Empty,0.9446,True
_Field Ouro Branco 3_BM-179_1_DSCF2526.jpg,Empty,Empty,0.9353,True
_Field Ouro Branco 3_BM-179_1_DSCF2745.jpg,Empty,Empty,0.9396,True
_Field Ouro Branco 3_BM-179_1_DSCF3825.jpg,Empty,Empty,0.9752,True
_Field Ouro Branco 3_BM-179_1_DSCF4085.jpg,Empty,Empty,0.9756,True
_Field Ouro Branco 3_BM-179_1_DSCF4164.jpg,Empty,Empty,0.9734,True
_Field Ouro Branco 3_BM-179_1_DSCF4280.jpg,Empty,Empty,0.9381,True
_Field Ouro Branco 3_BM-179_1_DSCF4743.jpg,Empty,Empty,0.9044,True
_Field Ouro Branco 3_BM-179_1_DSCF4770.jpg,Empty,Empty,0.8741,True
_Field Ouro Branco 3_BM-179_1_DSCF5392.jpg,Empty,Empty,0.9508,True
_Field Ouro Branco 3_BM-179_1_DSCF5471.jpg,Empty,Empty,0.9602,True
_Field Ouro Branco 3_BM-179_1_DSCF5533.jpg,Empty,Empty,0.9908,True
_Field Ouro Branco 3_BM-179_1_DSCF5559.jpg,Empty,Empty,0.9901,True
_Field Ouro Branco 3_BM-179_1_DSCF5655.jpg,Empty,Empty,0.9847,True
_Field Ouro Branco 3_BM-179_1_DSCF5763.jpg,Empty,Empty,0.9884,True
_Field Ouro Branco 3_BM-179_1_DSCF5905.jpg,Empty,Empty,0.9753,True
_Field Ouro Branco 3_BM-179_1_DSCF6056.jpg,Empty,Empty,0.9607,True
_Field Ouro Branco 3_BM-179_1_DSCF6346.jpg,Empty,Empty,0.9695,True
_Field Ouro Branco 3_BM-179_1_DSCF6384.jpg,Empty,Empty,0.9698,True
_Field Ouro Branco 3_BM-179_1_DSCF6385.jpg,Empty,Empty,0.9696,True
_Field Ouro Branco 3_BM-179_1_DSCF6528.jpg,Empty,Empty,0.93,True
_Field Ouro Branco 3_BM-179_1_DSCF6707.jpg,Empty,Empty,0.9307,True
_Field Ouro Branco 3_BM-179_1_DSCF6889.jpg,Empty,Empty,0.9415,True
_Field Ouro Branco 3_BM-179_1_DSCF6898.jpg,Empty,Empty,0.9484,True
_Field Ouro Branco 3_BM-179_1_DSCF6995.jpg,Empty,Empty,0.9241,True
_Field Ouro Branco 3_BM-179_1_DSCF7275.jpg,Empty,Empty,0.977,True
_Field Ouro Branco 3_BM-179_1_DSCF7432.jpg,Empty,Empty,0.9874,True
_Field Ouro Branco 3_BM-179_1_DSCF7560.jpg,Empty,Empty,0.9864,True
_Field Ouro Branco 3_BM-179_1_DSCF7842.jpg,Empty,Empty,0.9852,True
_Field Ouro Branco 3_BM-179_1_DSCF7996.jpg,Empty,Empty,0.9873,True
_Field Ouro Branco 3_BM-179_1_DSCF8011.jpg,Empty,Empty,0.984,True
_Field Ouro Branco 3_BM-179_1_DSCF8115.jpg,Empty,Empty,0.9885,True
_Field Ouro Branco 3_BM-179_1_DSCF8351.jpg,Empty,Empty,0.9883,True
_Field Ouro Branco 3_BM-179_1_DSCF8946.jpg,Empty,Empty,0.9963,True
_Field Ouro Branco 3_BM-179_1_DSCF9050.jpg,Empty,Empty,0.9966,True
_Field Ouro Branco 3_BM-179_1_DSCF9063.jpg,Empty,Empty,0.997,True
_Field Ouro Branco 3_BM-179_1_DSCF9069.jpg,Empty,Empty,0.9966,True
_Field Ouro Branco 3_BM-179_1_DSCF9178.jpg,Empty,Empty,0.9978,True
_Field Ouro Branco 3_BM-179_1_DSCF9582.jpg,Empty,Empty,0.9948,True
_Field Ouro Branco 3_BM-179_1_DSCF9978.jpg,Empty,Empty,0.9932,True
_Field Ouro Branco 3_BM-179_1_DSCF9999.jpg,Empty,Empty,0.9897,True
_Field Ouro Branco 3_BM-184_1_DSCF0113.jpg,Empty,Empty,0.8148,True
_Field Ouro Branco 3_BM-184_1_DSCF0500.jpg,Empty,Empty,0.9681,True
_Field Ouro Branco 3_BM-184_1_DSCF0526.jpg,Empty,Empty,0.9739,True
_Field Ouro Branco 3_BM-184_1_DSCF0565.jpg,Empty,Empty,0.9773,True
_Field Ouro Branco 3_BM-184_1_DSCF0983.jpg,Empty,Empty,0.9811,True
_Field Ouro Branco 3_BM-184_1_DSCF1292.jpg,Empty,Empty,0.9791,True
_Field Ouro Branco 3_BM-184_1_DSCF1587.jpg,Empty,Empty,0.973,True
_Field Ouro Branco 3_BM-184_1_DSCF1799.jpg,Empty,Empty,0.9913,True
_Field Ouro Branco 3_BM-184_1_DSCF1908.jpg,Empty,Empty,0.6501,True
_Field Ouro Branco 3_BM-184_1_DSCF2193.jpg,Empty,Empty,0.9897,True
_Field Ouro Branco 3_BM-184_1_DSCF2205.jpg,Empty,Empty,0.9902,True
_Field Ouro Branco 3_BM-184_1_DSCF2233.jpg,Empty,Empty,0.9785,True
_Field Ouro Branco 3_BM-184_1_DSCF2340.jpg,Empty,Empty,0.9914,True
_Field Ouro Branco 3_BM-184_1_DSCF2641.jpg,Empty,Empty,0.9976,True
_Field Ouro Branco 3_BM-184_1_DSCF3093.jpg,Empty,Empty,0.9974,True
_Field Ouro Branco 3_BM-184_1_DSCF3388.jpg,Empty,Empty,0.9622,True
_Field Ouro Branco 3_BM-184_1_DSCF4347.jpg,Empty,Empty,0.9879,True
_Field Ouro Branco 3_BM-184_1_DSCF4424.jpg,Empty,Empty,0.9948,True
_Field Ouro Branco 3_BM-185_1_DSCF0200.jpg,Empty,Empty,0.8609,True
_Field Ouro Branco 3_BM-185_1_DSCF0438.jpg,Empty,Empty,0.9059,True
_Field Ouro Branco 3_BM-185_1_DSCF0513.jpg,Empty,Empty,0.9032,True
_Field Ouro Branco 3_BM-185_1_DSCF0539.jpg,Empty,Empty,0.8984,True
_Field Ouro Branco 3_BM-185_1_DSCF0652.jpg,Empty,Empty,0.89,True
_Field Ouro Branco 3_BM-185_1_DSCF0750.jpg,Empty,Empty,0.8967,True
_Field Ouro Branco 3_BM-185_1_DSCF0774.jpg,Empty,Empty,0.9077,True
_Field Ouro Branco 3_BM-185_1_DSCF1336.jpg,Empty,Empty,0.8515,True
_Field Ouro Branco 3_BM-185_1_DSCF1448.jpg,Empty,Empty,0.9168,True
_Field Ouro Branco 3_BM-185_1_DSCF1494.jpg,Empty,Empty,0.8735,True
_Field Ouro Branco 3_BM-185_1_DSCF1583.jpg,Empty,Empty,0.8986,True
_Field Ouro Branco 3_BM-185_1_DSCF1733.jpg,Empty,Empty,0.883,True
_Field Ouro Branco 3_BM-185_1_DSCF2005.jpg,Empty,Empty,0.8676,True
_Field Ouro Branco 3_BM-185_1_DSCF2065.jpg,Empty,Empty,0.943,True
_Field Ouro Branco 3_BM-185_1_DSCF2217.jpg,Empty,Empty,0.9603,True
_Field Ouro Branco 3_BM-185_1_DSCF3070.jpg,Empty,Empty,0.9643,True
_Field Ouro Branco 3_BM-185_1_DSCF3098.jpg,Empty,Empty,0.9468,True
_Field Ouro Branco 3_BM-185_1_DSCF3110.jpg,Empty,Empty,0.9585,True
_Field Ouro Branco 3_BM-185_1_DSCF3216.jpg,Empty,Empty,0.9339,True
_Field Ouro Branco 3_BM-185_1_DSCF3686.jpg,Empty,Empty,0.9429,True
_Field Ouro Branco 3_BM-185_1_DSCF3983.jpg,Empty,Empty,0.967,True
_Field Ouro Branco 3_BM-185_1_DSCF4119.jpg,Empty,Empty,0.9797,True
_Field Ouro Branco 3_BM-185_1_DSCF4135.jpg,Empty,Empty,0.9777,True
_Field Ouro Branco 3_BM-185_1_DSCF4174.jpg,Empty,Empty,0.9734,True
_Field Ouro Branco 3_BM-185_1_DSCF4234.jpg,Empty,Empty,0.9714,True
_Field Ouro Branco 3_BM-185_1_DSCF4368.jpg,Empty,Empty,0.9586,True
_Field Ouro Branco 3_BM-185_1_DSCF4419.jpg,Empty,Empty,0.96,True
_Field Ouro Branco 3_BM-185_1_DSCF4423.jpg,Empty,Empty,0.9554,True
_Field Ouro Branco 3_BM-185_1_DSCF4480.jpg,Empty,Empty,0.9635,True
_Field Ouro Branco 3_BM-185_1_DSCF4591.jpg,Empty,Empty,0.9353,True
_Field Ouro Branco 3_BM-185_1_DSCF4805.jpg,Empty,Empty,0.949,True
_Field Ouro Branco 3_BM-185_1_DSCF4922.jpg,Empty,Empty,0.9587,True
_Field Ouro Branco 3_BM-185_1_DSCF5076.jpg,Empty,Empty,0.9322,True
_Field Ouro Branco 3_BM-185_1_DSCF5100.jpg,Empty,Empty,0.9441,True
_Field Ouro Branco 3_BM-185_1_DSCF5156.jpg,Empty,Empty,0.9413,True
_Field Ouro Branco 3_BM-253_1_DSCF0436.jpg,Empty,Empty,0.598,True
_Field Ouro Branco 3_BM-253_1_DSCF0505.jpg,Empty,Empty,0.6154,True
_Field Ouro Branco 3_BM-253_1_DSCF0531.jpg,Empty,Empty,0.6378,True
_Field Ouro Branco 3_BM-253_1_DSCF0915.jpg,Empty,Empty,0.7778,True
_Field Ouro Branco 3_BM-253_1_DSCF1008.jpg,Empty,Empty,0.8488,True
_Field Ouro Branco 3_BM-253_1_DSCF1135.jpg,Empty,Empty,0.9005,True
_Field Ouro Branco 3_BM-253_1_DSCF1301.jpg,Empty,Empty,0.9169,True
_Field Ouro Branco 3_BM-253_1_DSCF1575.jpg,Empty,Empty,0.953,True
_Field Ouro Branco 3_BM-253_1_DSCF1627.jpg,Empty,Empty,0.9556,True
_Field Ouro Branco 3_BM-253_1_DSCF1718.jpg,Empty,Empty,0.9596,True
_Field Ouro Branco 3_BM-253_1_DSCF1742.jpg,Empty,Empty,0.9441,True
_Field Ouro Branco 3_BM-253_1_DSCF1879.jpg,Empty,Empty,0.9553,True
_Field Ouro Branco 3_BM-253_1_DSCF1927.jpg,Empty,Empty,0.8524,True
_Field Ouro Branco 3_BM-253_1_DSCF2438.jpg,Empty,Empty,0.7322,True
_Field Ouro Branco 3_BM-253_1_DSCF2786.jpg,Empty,Empty,0.8708,True
_Field Ouro Branco 3_BM-253_1_DSCF2867.jpg,Empty,Empty,0.9263,True
_Field Ouro Branco 3_BM-253_1_DSCF2936.jpg,Empty,Empty,0.9153,True
_Field Ouro Branco 3_BM-253_1_DSCF3161.jpg,Empty,Empty,0.9732,True
_Field Ouro Branco 3_BM-253_1_DSCF3261.jpg,Empty,Empty,0.9552,True
_Field Ouro Branco 3_BM-253_1_DSCF3268.jpg,Empty,Empty,0.9754,True
_Field Ouro Branco 3_BM-253_1_DSCF3585.jpg,Empty,Empty,0.9853,True
_Field Ouro Branco 3_BM-253_1_DSCF3771.jpg,Empty,Empty,0.9588,True
_Field Ouro Branco 3_BM-253_1_DSCF3929.jpg,Empty,Empty,0.9774,True
_Field Ouro Branco 3_BM-253_1_DSCF3984.jpg,Empty,Empty,0.9717,True
_Field Ouro Branco 3_BM-253_1_DSCF4135.jpg,Empty,Empty,0.9839,True
_Field Ouro Branco 3_BM-253_1_DSCF4226.jpg,Empty,Empty,0.9831,True
_Field Ouro Branco 3_BM-253_1_DSCF4268.jpg,Empty,Empty,0.9857,True
_Field Ouro Branco 3_BM-253_1_DSCF5273.jpg,Empty,Empty,0.9957,True
_Field Ouro Branco 3_BM-253_1_DSCF5333.jpg,Empty,Empty,0.9961,True
_Field Ouro Branco 3_BM-253_1_DSCF5721.jpg,Empty,Empty,0.9955,True
_Field Ouro Branco 3_BM-253_1_DSCF6151.jpg,Empty,Empty,0.9772,True
_Field Petrovina 1_BM-003_1_DSCF0007.jpg,Empty,Empty,0.9386,True
_Field Petrovina 1_BM-006_1_DSCF0040.jpg,Empty,Animals,0.6984,False
_Field Petrovina 1_BM-008_1_DSCF0059.jpg,Empty,Animals,0.7721,False
_Field Petrovina 1_BM-018_1_DSCF0040.jpg,Empty,Empty,0.967,True
_Field Petrovina 1_BM-018_1_DSCF0045.jpg,Empty,Animals,0.5597,False
_Field Petrovina 1_BM-018_1_DSCF0046.jpg,Empty,Empty,0.8237,True
_Field Petrovina 1_BM-030_1_DSCF0048.jpg,Empty,Empty,0.5546,True
_Field Petrovina 1_BM-135_1_DSCF0345.jpg,Empty,Animals,0.6832,False
_Field Petrovina 1_BM-153_1_DSCF0259.jpg,Empty,Insects,0.8239,False
_Field Petrovina 4_BM-078_1_DSCF0205.jpg,Empty,Empty,0.9971,True
_Field Petrovina 4_BM-078_1_DSCF0216.jpg,Empty,Empty,0.9977,True
_Field Petrovina 4_BM-078_1_DSCF0248.jpg,Empty,Empty,0.9985,True
_Field Petrovina 4_BM-078_1_DSCF0418.jpg,Empty,Empty,0.9971,True
_Field Petrovina 4_BM-078_1_DSCF0501.jpg,Empty,Empty,0.9951,True
_Field Petrovina 4_BM-078_1_DSCF0614.jpg,Empty,Empty,0.9928,True
_Field Petrovina 4_BM-078_1_DSCF1407.jpg,Empty,Empty,0.962,True
_Field Petrovina 4_BM-078_1_DSCF1716.jpg,Empty,Empty,0.9592,True
_Field Petrovina 4_BM-078_1_DSCF1725.jpg,Empty,Empty,0.953,True
_Field Petrovina 4_BM-078_1_DSCF1975.jpg,Empty,Empty,0.9532,True
_Field Petrovina 4_BM-078_1_DSCF2524.jpg,Empty,Empty,0.794,True
_Field Petrovina 4_BM-078_1_DSCF2560.jpg,Empty,Empty,0.8849,True
_Field Petrovina 4_BM-078_1_DSCF2756.jpg,Empty,Empty,0.7792,True
_Field Petrovina 4_BM-078_1_DSCF2838.jpg,Empty,Empty,0.6856,True
_Field Petrovina 4_BM-078_1_DSCF2910.jpg,Empty,Empty,0.6452,True
_Field Petrovina 4_BM-078_1_DSCF3249.jpg,Empty,Empty,0.9553,True
_Field Petrovina 4_BM-078_1_DSCF3371.jpg,Empty,Empty,0.9892,True
_Field Petrovina 4_BM-078_1_DSCF3427.jpg,Empty,Empty,0.9849,True
_Field Petrovina 4_BM-078_1_DSCF3610.jpg,Empty,Empty,0.9951,True
_Field Petrovina 4_BM-078_1_DSCF3635.jpg,Empty,Empty,0.9918,True
_Field Petrovina 4_BM-078_1_DSCF3738.jpg,Empty,Empty,0.996,True
_Field Petrovina 4_BM-078_1_DSCF3925.jpg,Empty,Empty,0.9979,True
_Field Petrovina 4_BM-078_1_DSCF3969.jpg,Empty,Empty,0.9982,True
_Field Petrovina 4_BM-078_1_DSCF4035.jpg,Empty,Empty,0.9976,True
_Field Petrovina 4_BM-078_1_DSCF4060.jpg,Empty,Empty,0.9974,True
_Field Petrovina 4_BM-078_1_DSCF4099.jpg,Empty,Empty,0.997,True
_Field Petrovina 4_BM-078_1_DSCF4148.jpg,Empty,Empty,0.9967,True
_Field Petrovina 4_BM-078_1_DSCF4210.jpg,Empty,Empty,0.9961,True
_Field Petrovina 4_BM-078_1_DSCF4282.jpg,Empty,Empty,0.9931,True
_Field Petrovina 4_BM-078_1_DSCF4549.jpg,Empty,Empty,0.9909,True
_Field Petrovina 4_BM-078_1_DSCF5221.jpg,Empty,Empty,0.9943,True
_Field Petrovina 4_BM-078_1_DSCF5315.jpg,Empty,Empty,0.9965,True
_Field Petrovina 4_BM-078_1_DSCF5610.jpg,Empty,Empty,0.9971,True
_Field Petrovina 4_BM-078_1_DSCF5738.jpg,Empty,Empty,0.9973,True
_Field Petrovina 4_BM-139_1_DSCF0031.jpg,Empty,Animals,0.7479,False
_Field Petrovina 4_BM-139_1_DSCF0234.jpg,Empty,Empty,0.9967,True
_Field Petrovina 4_BM-139_1_DSCF0394.jpg,Empty,Empty,0.9924,True
_Field Petrovina 4_BM-139_1_DSCF0504.jpg,Empty,Empty,0.9842,True
_Field Petrovina 4_BM-139_1_DSCF0518.jpg,Empty,Empty,0.9852,True
_Field Petrovina 4_BM-139_1_DSCF0625.jpg,Empty,Empty,0.9386,True
_Field Petrovina 4_BM-139_1_DSCF0807.jpg,Empty,Insects,0.5208,False
_Field Petrovina 4_BM-139_1_DSCF0857.jpg,Empty,Empty,0.8771,True
_Field Petrovina 4_BM-139_1_DSCF1061.jpg,Empty,Empty,0.8904,True
_Field Petrovina 4_BM-139_1_DSCF1230.jpg,Empty,Empty,0.8237,True
_Field Petrovina 4_BM-139_1_DSCF1338.jpg,Empty,Empty,0.8497,True
_Field Petrovina 4_BM-139_1_DSCF1592.jpg,Empty,Empty,0.7454,True
_Field Petrovina 4_BM-139_1_DSCF1841.jpg,Empty,Empty,0.9541,True
_Field Petrovina 4_BM-139_1_DSCF1886.jpg,Empty,Empty,0.941,True
_Field Petrovina 4_BM-158_1_DSCF0015.jpg,Empty,Empty,0.4213,True
_Field Petrovina 4_BM-158_1_DSCF0127.jpg,Empty,Empty,0.8864,True
_Field Petrovina 4_BM-158_1_DSCF0223.jpg,Empty,Empty,0.8803,True
_Field Petrovina 4_BM-158_1_DSCF0332.jpg,Empty,Empty,0.8857,True
_Field Petrovina 4_BM-158_1_DSCF0419.jpg,Empty,Empty,0.903,True
_Field Petrovina 4_BM-158_1_DSCF0711.jpg,Empty,Empty,0.9475,True
_Field Petrovina 4_BM-158_1_DSCF0744.jpg,Empty,Empty,0.9438,True
_Field Petrovina 4_BM-158_1_DSCF0866.jpg,Empty,Empty,0.9676,True
_Field Petrovina 4_BM-158_1_DSCF1182.jpg,Empty,Empty,0.8251,True
_Field Petrovina 4_BM-158_1_DSCF1358.jpg,Empty,Empty,0.8518,True
_Field Petrovina 4_BM-158_1_DSCF1492.jpg,Empty,Empty,0.8587,True
_Field Petrovina 4_BM-158_1_DSCF1732.jpg,Empty,Empty,0.7947,True
_Field Petrovina 4_BM-158_1_DSCF1795.jpg,Empty,Empty,0.8704,True
_Field Petrovina 4_BM-158_1_DSCF1935.jpg,Empty,Empty,0.7864,True
_Field Petrovina 4_BM-158_1_DSCF2335.jpg,Empty,Empty,0.855,True
_Field Petrovina 4_BM-158_1_DSCF2454.jpg,Empty,Empty,0.8702,True
_Field Petrovina 4_BM-158_1_DSCF2717.jpg,Empty,Empty,0.9294,True
_Field Petrovina 4_BM-158_1_DSCF3074.jpg,Empty,Empty,0.8854,True
_Field Petrovina 4_BM-158_1_DSCF3094.jpg,Empty,Empty,0.8512,True
_Field Petrovina 4_BM-158_1_DSCF3393.jpg,Empty,Empty,0.9223,True
_Field Petrovina 4_BM-158_1_DSCF3399.jpg,Empty,Empty,0.9426,True
_Field Petrovina 4_BM-158_1_DSCF3561.jpg,Empty,Empty,0.8666,True
_Field Petrovina 4_BM-158_1_DSCF3701.jpg,Empty,Empty,0.8897,True
_Field Petrovina 4_BM-158_1_DSCF3773.jpg,Empty,Empty,0.8474,True
_Field Petrovina 4_BM-158_1_DSCF3914.jpg,Empty,Empty,0.9417,True
_Field Petrovina 4_BM-158_1_DSCF3973.jpg,Empty,Empty,0.953,True
_Field Petrovina 4_BM-158_1_DSCF4188.jpg,Empty,Empty,0.9573,True
_Field Petrovina 4_BM-158_1_DSCF4538.jpg,Empty,Empty,0.9787,True
_Field Petrovina 4_BM-158_1_DSCF4648.jpg,Empty,Empty,0.9772,True
_Field Petrovina 4_BM-158_1_DSCF4750.jpg,Empty,Empty,0.9721,True
_Field Petrovina 4_BM-158_1_DSCF4812.jpg,Empty,Empty,0.9625,True
_Field Petrovina 4_BM-158_1_DSCF4928.jpg,Empty,Empty,0.9388,True
_Field Petrovina 4_BM-158_1_DSCF5006.jpg,Empty,Empty,0.9322,True
_Field Petrovina 4_BM-164_1_DSCF0054.jpg,Empty,Insects,0.8371,False
_Field Petrovina 4_BM-165_1_DSCF0073.jpg,Empty,Animals,0.8474,False
_Field Petrovina 4_BM-183_1_DSCF0243.jpg,Empty,Empty,0.7468,True
_Field Petrovina 4_BM-194_1_DSCF0008.jpg,Empty,Empty,0.5674,True
_Field Petrovina 4_BM-194_1_DSCF0041.jpg,Empty,Animals,0.6688,False
_Field Petrovina 4_BM-198_1_DSCF0615.jpg,Empty,Empty,0.9991,True
_Field Petrovina 4_BM-198_1_DSCF0681.jpg,Empty,Empty,0.9987,True
_Field Petrovina 4_BM-198_1_DSCF0790.jpg,Empty,Empty,0.997,True
_Field Petrovina 4_BM-198_1_DSCF0808.jpg,Empty,Empty,0.9963,True
_Field Petrovina 4_BM-198_1_DSCF0820.jpg,Empty,Empty,0.9961,True
_Field Petrovina 4_BM-198_1_DSCF1062.jpg,Empty,Empty,0.9931,True
_Field Petrovina 4_BM-198_1_DSCF1298.jpg,Empty,Empty,0.9972,True
_Field Petrovina 4_BM-198_1_DSCF1661.jpg,Empty,Empty,0.9833,True
_Field Petrovina 4_BM-198_1_DSCF2000.jpg,Empty,Empty,0.9677,True
_Field Petrovina 4_BM-198_1_DSCF2124.jpg,Empty,Empty,0.9443,True
_Field Petrovina 4_BM-198_1_DSCF2152.jpg,Empty,Empty,0.969,True
_Field Petrovina 4_BM-198_1_DSCF2465.jpg,Empty,Empty,0.7753,True
_Field Petrovina 4_BM-198_1_DSCF2471.jpg,Empty,Empty,0.8891,True
_Field Petrovina 4_BM-198_1_DSCF2891.jpg,Empty,Empty,0.9139,True
_Field Petrovina 4_BM-198_1_DSCF2916.jpg,Empty,Empty,0.9433,True
_Field Petrovina 4_BM-198_1_DSCF3004.jpg,Empty,Empty,0.9951,True
_Field Petrovina 4_BM-198_1_DSCF3168.jpg,Empty,Empty,0.9435,True
_Field Petrovina 4_BM-233_1_DSCF0063.jpg,Empty,Animals,0.5925,False
_Field Petrovina 4_BM-233_1_DSCF0112.jpg,Empty,Animals,0.6937,False
_Field Petrovina 4_BM-233_1_DSCF0132.jpg,Empty,Animals,0.6856,False
_Field Petrovina 4_BM-258_1_DSCF0279.jpg,Empty,Empty,0.99,True
_Field Petrovina 4_BM-258_1_DSCF0370.jpg,Empty,Empty,0.973,True
_Field Petrovina 4_BM-258_1_DSCF0462.jpg,Empty,Empty,0.9696,True
_Field Petrovina 4_BM-258_1_DSCF0696.jpg,Empty,Empty,0.9931,True
_Field Petrovina 4_BM-258_1_DSCF0858.jpg,Empty,Empty,0.9962,True
_Field Petrovina 4_BM-258_1_DSCF0955.jpg,Empty,Empty,0.9912,True
_Field Petrovina 4_BM-258_1_DSCF1192.jpg,Empty,Empty,0.9883,True
_Field Petrovina 4_BM-258_1_DSCF1443.jpg,Empty,Empty,0.9714,True
_Field Pontal 2_BM-013_1_DSCF0168.jpg,Empty,Animals,0.9993,False
_Field Pontal 2_BM-021_1_DSCF0579.jpg,Empty,Animals,0.5866,False
_Field Pontal 2_BM-022_1_DSCF0236.jpg,Empty,Empty,0.99,True
_Field Pontal 2_BM-022_1_DSCF0413.jpg,Empty,Empty,0.9814,True
_Field Pontal 2_BM-022_1_DSCF0545.jpg,Empty,Empty,0.9837,True
_Field Pontal 2_BM-024_1_DSCF0124.jpg,Empty,Empty,0.9935,True
_Field Pontal 2_BM-024_1_DSCF0331.jpg,Empty,Empty,0.9921,True
_Field Pontal 2_BM-024_1_DSCF0426.jpg,Empty,Empty,0.995,True
_Field Pontal 2_BM-024_1_DSCF0430.jpg,Empty,Empty,0.9965,True
_Field Pontal 2_BM-024_1_DSCF0571.jpg,Empty,Empty,0.996,True
_Field Pontal 2_BM-024_1_DSCF0771.jpg,Empty,Empty,0.9939,True
_Field Pontal 2_BM-024_1_DSCF0802.jpg,Empty,Empty,0.9919,True
_Field Pontal 2_BM-024_1_DSCF0912.jpg,Empty,Empty,0.986,True
_Field Pontal 2_BM-024_1_DSCF0927.jpg,Empty,Empty,0.9825,True
_Field Pontal 2_BM-024_1_DSCF1008.jpg,Empty,Empty,0.9802,True
_Field Pontal 2_BM-024_1_DSCF1112.jpg,Empty,Empty,0.9918,True
_Field Pontal 2_BM-024_1_DSCF1457.jpg,Empty,Empty,0.955,True
_Field Pontal 2_BM-024_1_DSCF1874.jpg,Empty,Empty,0.9933,True
_Field Pontal 2_BM-024_1_DSCF2000.jpg,Empty,Empty,0.9642,True
_Field Pontal 2_BM-024_1_DSCF2044.jpg,Empty,Empty,0.9295,True
_Field Pontal 2_BM-024_1_DSCF2150.jpg,Empty,Empty,0.9966,True
_Field Pontal 2_BM-027_1_DSCF0699.jpg,Empty,Animals,0.6942,False
_Field Pontal 2_BM-033_3_DSCF0275.jpg,Empty,Animals,0.827,False
_Field Pontal 2_BM-040_1_DSCF0150.jpg,Empty,Insects,0.7358,False
_Field Pontal 2_BM-040_1_DSCF0394.jpg,Empty,Empty,0.5221,True
_Field Pontal 2_BM-040_2_DSCF0013.jpg,Empty,Insects,0.8001,False
_Field Pontal 2_BM-040_2_DSCF0130.jpg,Empty,Animals,0.7463,False
_Field Pontal 2_BM-258_1_DSCF0327.jpg,Empty,Empty,0.9824,True
_Field Pontal 2_BM-258_1_DSCF0699.jpg,Empty,Empty,0.9838,True
_Field Pontal 2_BM-258_1_DSCF0854.jpg,Empty,Empty,0.9674,True
_Field Pontal 2_BM-258_1_DSCF0877.jpg,Empty,Empty,0.981,True
_Field Pontal 2_BM-258_1_DSCF1070.jpg,Empty,Empty,0.9733,True
_Field Pontal 2_BM-258_1_DSCF1454.jpg,Empty,Empty,0.909,True
_Field Pontal 2_BM-258_1_DSCF1468.jpg,Empty,Empty,0.9192,True
_Field Pontal 2_BM-258_1_DSCF1566.jpg,Empty,Empty,0.9045,True
_Field Pontal 2_BM-258_1_DSCF1708.jpg,Empty,Empty,0.9179,True
_Field Pontal 2_BM-258_1_DSCF2114.jpg,Empty,Empty,0.9533,True
_Field Pontal 2_BM-258_1_DSCF2703.jpg,Empty,Empty,0.9724,True
_Field Pontal 2_BM-258_1_DSCF2785.jpg,Empty,Empty,0.9709,True
_Field Pontal 3_BM-020_1_DSCF0050.jpg,Empty,Insects,0.8839,False
_Field Pontal 3_BM-021_1_DSCF0333.jpg,Empty,Empty,0.5759,True
_Field Pontal 3_BM-021_1_DSCF0353.jpg,Empty,Empty,0.8578,True
_Field Pontal 3_BM-021_1_DSCF0460.jpg,Empty,Empty,0.8789,True
_Field Pontal 3_BM-021_1_DSCF0538.jpg,Empty,Empty,0.855,True
_Field Pontal 3_BM-021_1_DSCF0558.jpg,Empty,Empty,0.8522,True
_Field Pontal 3_BM-021_1_DSCF0876.jpg,Empty,Empty,0.833,True
_Field Pontal 3_BM-021_2_DSCF0144.jpg,Empty,Empty,0.8963,True
_Field Pontal 3_BM-023_1_DSCF0162.jpg,Empty,Animals,0.9898,False
_Field Rosetto 01_BM-104_1_DSCF0061.jpg,Empty,Animals,0.5679,False
_Field Rosetto 01_BM-213_1_DSCF0039.jpg,Empty,Animals,0.7751,False
_Field Rosetto 01_BM-221_1_DSCF0053.jpg,Empty,Animals,0.8302,False
_Field Rovina 02_BM-087_1_DSCF0093.jpg,Empty,Insects,0.5416,False
